2019-10-04 01:04:59,30210486,1578033,1031797,9.8,28809
2019-10-04 02:05:00,30213539,1578155,1031909,9.8,28812
2019-10-04 03:05:01,30215790,1578250,1031981,9.8,28812
2019-10-04 04:05:02,30217132,1578300,1032003,9.8,28817
2019-10-04 05:05:02,30217947,1578335,1032019,9.8,28817
2019-10-04 06:05:03,30218482,1578352,1032030,9.8,28817
2019-10-04 07:05:04,30218904,1578360,1032039,9.8,28818
2019-10-04 08:05:05,30219411,1578377,1032050,9.8,28818
2019-10-04 09:05:06,30220413,1578420,1032095,9.8,28818
2019-10-04 10:05:06,30221996,1578499,1032134,9.8,28819
2019-10-04 11:05:07,30224152,1578625,1032172,9.8,28821
2019-10-04 12:05:09,30226785,1578766,1032246,9.8,28822
2019-10-04 13:05:09,30229779,1578890,1032369,9.8,28825
2019-10-04 14:05:10,30233055,1579050,1032474,9.8,28829
2019-10-04 15:05:11,30236473,1579202,1032608,9.8,28830
2019-10-04 16:05:12,30239528,1579343,1032705,9.8,28834
2019-10-04 17:05:13,30242538,1579502,1032839,9.8,28834
2019-10-04 18:05:14,30245571,1579676,1032986,9.8,28837
2019-10-04 19:05:15,30248748,1579842,1033126,9.8,28837
2019-10-04 20:05:16,30251915,1580025,1033289,9.8,28841
2019-10-04 21:05:17,30255254,1580195,1033401,9.8,28847
2019-10-04 22:05:18,30258640,1580370,1033562,9.8,28848
2019-10-04 23:05:19,30262294,1580554,1033677,9.8,28851
2019-10-05 00:05:21,30266476,1580774,1033812,9.8,28851
2019-10-05 01:05:23,30270466,1580929,1033971,9.8,28858
2019-10-05 02:05:24,30273602,1581074,1034136,9.8,28860
2019-10-05 03:05:25,30275717,1581175,1034184,9.8,28862
2019-10-05 04:05:26,30277099,1581234,1034244,9.8,28863
2019-10-05 05:05:27,30277959,1581277,1034260,9.8,28864
2019-10-05 06:05:28,30278427,1581298,1034266,9.8,28865
2019-10-05 07:05:28,30278860,1581318,1034278,9.8,28865
2019-10-05 08:05:29,30279352,1581337,1034294,9.8,28866
2019-10-05 09:05:30,30280278,1581378,1034322,9.8,28867
2019-10-05 10:05:31,30281764,1581430,1034369,9.8,28867
2019-10-05 11:05:32,30283900,1581521,1034437,9.8,28868
2019-10-05 12:05:33,30286425,1581634,1034523,9.8,28869
2019-10-05 13:05:34,30289529,1581758,1034625,9.8,28869
2019-10-05 14:05:35,30292945,1581909,1034775,9.8,28873
2019-10-05 15:05:36,30296302,1582059,1034899,9.8,28873
2019-10-05 16:05:38,30299307,1582201,1035080,9.8,28880
2019-10-05 17:05:40,30302466,1582345,1035234,9.8,28881
2019-10-05 18:05:41,30305679,1582497,1035390,9.8,28884
2019-10-05 19:05:42,30308900,1582651,1035510,9.8,28885
2019-10-05 20:05:44,30312267,1582814,1035639,9.8,28887
2019-10-05 21:05:45,30315759,1583001,1035800,9.8,28891
2019-10-05 22:05:48,30319404,1583200,1035986,9.8,28891
2019-10-05 23:05:50,30323322,1583428,1036115,9.8,28891
2019-10-06 00:05:51,30327586,1583659,1036250,9.8,28898
2019-10-06 01:05:53,30331802,1583870,1036404,9.8,28903
2019-10-06 02:05:55,30335028,1584029,1036539,9.8,28907
2019-10-06 03:05:55,30337365,1584131,1036622,9.8,28908
2019-10-06 04:05:56,30338835,1584219,1036682,9.8,28908
2019-10-06 05:05:57,30339692,1584267,1036702,9.8,28909
2019-10-06 06:05:58,30340184,1584283,1036710,9.8,28910
2019-10-06 07:05:58,30340600,1584300,1036719,9.8,28911
2019-10-06 08:05:59,30341118,1584320,1036726,9.8,28912
2019-10-06 09:06:00,30342160,1584378,1036771,9.8,28913
2019-10-06 10:06:01,30343768,1584468,1036821,9.8,28913
2019-10-06 11:06:02,30346037,1584593,1036917,9.8,28913
2019-10-06 12:06:03,30348659,1584766,1036990,9.8,28914
2019-10-06 13:06:04,30351648,1584943,1037152,9.8,28919
2019-10-06 14:06:05,30354788,1585136,1037303,9.8,28922
2019-10-06 15:06:05,30358158,1585345,1037482,9.8,28923
2019-10-06 16:06:07,30361354,1585531,1037638,9.8,28930
2019-10-06 17:06:07,30364575,1585718,1037818,9.8,28933
2019-10-06 18:06:09,30367874,1585903,1037955,9.8,28937
2019-10-06 19:06:10,30371235,1586095,1038140,9.8,28938
2019-10-06 20:06:10,30374872,1586256,1038296,9.8,28942
2019-10-06 21:06:12,30378641,1586439,1038489,9.8,28948
2019-10-06 22:06:13,30382325,1586624,1038638,9.8,28951
2019-10-06 23:06:14,30386424,1586803,1038807,9.8,28952
2019-10-07 00:06:15,30390884,1586994,1039014,9.8,28955
